ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00011205,PR-00006465,"Lyneham Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Lyneham Pre School, 10 Glover St",LYNEHAM,ACT,2602,0261421720,,,42,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2020",,"May 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011206,PR-00006465,"Macgregor Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","MacGregor Primary School, 25 Hirschfeld Cres",MACGREGOR,ACT,2615,0261421600,,,75,01/01/2012,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jul 2025","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2015",,"June 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011207,PR-00006465,"Macquarie Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Macquarie Primary School, 46 Bennelong Cres",MACQUARIE,ACT,2614,0261421550,,,25,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Aug 2015",,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,No
SE-00011208,PR-00006465,"Maribyrnong Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Maribyrnong Primary School, 100 Alberga St",KALEEN,ACT,2617,0261420570,,,47,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2015",,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011209,PR-00006465,"Mawson Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Mawson Primary School, 62 Ainsworth St",MAWSON,ACT,2607,0261422700,,,50,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Dec 2024","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2015",,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011210,PR-00006465,"Mt Rogers Primary School - Melba Preschool Unit","ACT Education Directorate","Centre-Based Care","Melba Pre School, 47 Grainger Cct",MELBA,ACT,2615,0261422752,,,50,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jul 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2014",,"August 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,No
SE-00011211,PR-00006465,"Miles Franklin Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Miles Franklin Pre School, 23 Alderman St",EVATT,ACT,2617,0261422770,,,50,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2024","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2015",,"August 2024",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,9.00,3.00,9.00,3.00,9.00,3.00,9.00,3.00,9.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011212,PR-00006465,"Monash Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Monash Primary School, 45 Corlette Cres",MONASH,ACT,2904,0261421660,,,46,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Oct 2025","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2018",,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,No
SE-00011214,PR-00006465,"Ngunnawal Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Ngunnawal Primary School, 11 Unaipon Ave",NGUNNAWAL,ACT,2913,0261421500,,,88,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Nov 2019","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Working Towards NQS","May 2019",,"April 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011215,PR-00006465,"Gold Creek School - Nicholls Preschool Unit","ACT Education Directorate","Centre-Based Care","Gold Creek Primary School, 40 Kelleway Ave",NICHOLLS,ACT,2913,0261421340,,,70,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jul 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2015",,"August 2023",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011216,PR-00006465,"North Ainslie Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Noth Ainslie Primary & Prescho, 136 Majura Ave",AINSLIE,ACT,2602,0261420760,,,25,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jul 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2016",,"May 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011217,PR-00006465,"Palmerston District Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Palmerston Pre School/Primary, 80 Kosciuszko Ave",PALMERSTON,ACT,2913,0261421440,,,66,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Feb 2025","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2015",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,08:45,14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011218,PR-00006465,"Torrens Primary School - Pearce Preschool Unit","ACT Education Directorate","Centre-Based Care","Pearce Pre School, 1 Pendred St",PEARCE,ACT,2607,0261420777,,,20,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2014",,"April 2024",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40030104,PR-40017687,"Aeon Academy","AEON ARTS LTD.","Centre-Based Care","Orana Steiner School, Unwin St",WESTON,ACT,2611,0261423268,,,33,25/03/2024,,,,,,,,,,,,,,,,,,,,"March 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,,,,,No
SE-00014231,PR-00005801,"Anglicare at Franklin Early Childhood School","Anglicare NSW South NSW West and ACT","Centre-Based Care","135 Oodgeroo Ave",FRANKLIN,ACT,2913,0261421119,,"The approval is granted subject to the condition that the number of children in the long day care component of the service does not exceed 150 places unless additional appropriate space is made available.",270,24/01/2013,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jun 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Aug 2018",,"February 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00014243,PR-00001129,"Goodstart Early Learning Barton","Goodstart Early Learning Ltd","Centre-Based Care","2-4 National Circuit",BARTON,ACT,2600,0251560020,,,88,11/01/2013,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2020","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Apr 2015",23/12/2022,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00014258,PR-00006465,"Franklin School Preschool Unit","ACT Education Directorate","Centre-Based Care","135 Oodgeroo Ave",FRANKLIN,ACT,2913,0261421110,,,75,11/07/2013,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Oct 2020","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2014",,"August 2023",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00014259,PR-00006465,"Neville Bonner Primary School -  Preschool Unit","ACT Education Directorate","Centre-Based Care","Neville Bonner Primary School, 60 Mabo Bvd",BONNER,ACT,2914,0261421201,,,110,11/07/2013,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2014",,"June 2023",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00014264,PR-00005824,"Communities@Work Neville Bonner Out of School Hours Care",Communities@Work,"Centre-Based Care","Neville Bonner Primary School, 60 Mabo Bvd",BONNER,ACT,2914,,,,165,04/02/2013,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2021","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Exceeding NQS","Working Towards NQS","Nov 2017",,"January 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00014279,PR-40001919,"My Little Star Early Learning Centre","CHABAD ACT LIMITED","Centre-Based Care","3 Gari Pl",GIRALANG,ACT,2617,0262419181,,,68,08/04/2013,"Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","May 2021","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jan 2016",16/06/2014,"October 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00014294,PR-00008211,"Kids Biz Holidays and Sports PTY LTD","KIDS BIZ HOLIDAYS & SPORTS PTY LTD","Centre-Based Care","23 Gozzard St",GUNGAHLIN,ACT,2912,0439927053,0000000000,,150,09/04/2013,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2019","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2015",,"October 2025",No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00014342,PR-40004076,"Yerrabi Ponds by Busy Bees","FEL Child Care Centres 4 Pty Ltd","Centre-Based Care","83 Gozzard St",GUNGAHLIN,ACT,2912,0262219390,,,90,31/10/2013,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2022","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","May 2019",17/03/2017,"October 2024",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00014355,PR-40012813,"St Nicks Hellenica","ZAP & CO PTY LTD","Centre-Based Care","Childcare Centre, 1 Hill Cnr",YARRALUMLA,ACT,2600,0447255578,,,56,22/11/2013,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2018","Working Towards NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2014",18/12/2017,"May 2025",Yes,No,No,No,No,No,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40012143,PR-40001112,"Kids Academy Rivett","Affinity Education Group Pty Limited","Centre-Based Care","57 Bangalay Cres",RIVETT,ACT,2611,0280171619,,,90,26/02/2018,"Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2021",,,,,,,,,,27/03/2023,"April 2024",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40012144,PR-40001112,"Kids Academy Phillip","Affinity Education Group Pty Limited","Centre-Based Care","50 Launceston St",PHILLIP,ACT,2606,0280171617,,,90,15/03/2018,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2021",,,,,,,,,,27/03/2023,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40012576,PR-40035221,"Bright Future Early Learning Belconnen","L & M KHIPAL PTY LTD","Centre-Based Care","5-9 Oatley Court",BELCONNEN,ACT,2617,0262534062,,,90,31/01/2020,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2022",,,,,,,,,,11/11/2024,"September 2024",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40002600,PR-40004076,"Busy Bees at Crace","FEL Child Care Centres 4 Pty Ltd","Centre-Based Care","44 Hillcrest St",CRACE,ACT,2911,0261762899,,,142,19/09/2014,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","May 2021","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2016",17/03/2017,"February 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40021520,PR-40024991,"Denman Village Early Learning Centre","Denman Childcare Pty Ltd ATF Percival Family Trust","Centre-Based Care","7 Felstead Vista, Denman Village Shops","DENMAN PROSPECT",ACT,2611,,,"The service approval is granted subject to the condition that every child in attendance have access to the larger outdoor environment that is open to the sky, on a daily basis. The approved provider must ensure that a procedure and daily record is established and regularly reviewed to ensure this condition is met and includes opportunities for children to actively engage with aspects of the natural environment. ",96,25/01/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2025",,,,,,,,,,,"November 2024",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00018094,PR-40034654,"St Luke's Early Learning Community Deakin","Anglican Diocesan Services","Centre-Based Care","ST. LUKES C OF E CHURCH, 44 NEWDEGATE ST",DEAKIN,ACT,2600,0461546176,,,116,24/12/2025,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40017295,PR-40019138,"Wonderschool Throsby","Wonderschool (Throsby) Pty Limited","Centre-Based Care","54 Kunapalari Street",THROSBY,ACT,2914,0251044599,,,105,22/11/2019,"Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2022",,,,,,,,,,,"September 2024",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011219,PR-00006465,"Red Hill Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Red Hill Primary School, 35 Astrolabe St","RED HILL",ACT,2603,0261420960,,,23,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2024","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2015",,"February 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,9.00,3.00,9.00,3.00,9.00,3.00,9.00,3.00,9.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011220,PR-00006465,"Ainslie School - Reid Preschool Unit","ACT Education Directorate","Centre-Based Care","Pre-School, 14a Dirrawan Gdns",REID,ACT,2612,0261423060,,,22,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2020","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2013",,"March 2024",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011221,PR-00006465,"Richardson Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Richardson Primary & Preschool, 21 May Gibbs Cl",RICHARDSON,ACT,2905,0261423632,,,42,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2020","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Jul 2017",,"August 2024",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,No
SE-00011222,PR-00006465,"Mt Rogers Primary School - Spence Preschool Unit","ACT Education Directorate","Centre-Based Care","Spence Pre School, 64 Baddeley Cres",SPENCE,ACT,2615,0261422752,,,25,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Aug 2021","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2015",,"April 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,No
SE-00011223,PR-00006465,"Taylor Primary School - Preschool Unit","ACT Education Directorate","Centre-Based Care","Mt Taylor Primary School, 88 Marconi Cres",KAMBAH,ACT,2902,0261423000,,,50,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Nov 2020","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Sep 2015",,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
