ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-40028896,PR-00007357,"Djinda Dreaming Education Leda","Jaliz Enterprises Pty Ltd ATF Chambers Childcare Trust","Centre-Based Care","6 English Rtt",LEDA,WA,6170,"6499 4420",,"The approved provider must ensure that, at any time children are being transported as part of the education and care service, at least one educator over the age of 18 travels in the vehicle in addition to the person driving. The approved provider must ensure that at least 50% of the educators needed to meet the requirements of Regulation 126 hold a completed relevant education and care qualification.",65,08/04/2024,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jul 2025",,,,,,,,,,,"October 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40028904,PR-40006486,"Little Kindy Dalyellup","Little Kindy Pty Ltd","Centre-Based Care","36 Arrowsmith Dr",DALYELLUP,WA,6230,0897022662,,,80,08/02/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2025",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40028962,PR-40011145,"Dunsborough PS TheirCare","TheirCare Pty Ltd","Centre-Based Care","Dunsborough Primary School, 40 Turner St",DUNSBOROUGH,WA,6281,1300072410,,"The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.
 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. 
 The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year, they attend the program. The approved provider is to ensure that at all times the enrolled children are accompanied by a contact staff member when moving between spaces. ",40,06/02/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025",,,,,,,,,,,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40028980,PR-40021872,"Tall Tree Early Learning Landsdale","YCC (WA) Pty Ltd ATF YCC (WA) Unit Trust","Centre-Based Care","42 Warradale Terrace",LANDSDALE,WA,6065,0863192080,,,129,12/03/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025",,,,,,,,,,,"June 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40028982,PR-40011145,"St Patrick's PS Fremantle TheirCare","TheirCare Pty Ltd","Centre-Based Care","St Patrick's Primary School Fremantle, 8 Ellen Street",FREMANTLE,WA,6160,1300072410,,"The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure that at all times when moving between approved spaces the enrolled children are accompanied by a contact staff member. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.",40,24/01/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025",,,,,,,,,,15/07/2024,"December 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,Yes
SE-40029039,PR-40015072,"MercyCare Early Learning Service Piara Waters","MERCY HUMAN SERVICES LIMITED","Centre-Based Care","55 Tuberose Rd","PIARA WATERS",WA,6112,0864015410,,,95,19/02/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40029059,PR-00000898,"Great Beginnings Beckenham","G8 Education Limited","Centre-Based Care","33 Streatham St",BECKENHAM,WA,6107,0861853558,,"1. The approved provider must ensure that the nominated supervisor or responsible person of Great Beginnings Beckenham conducts the audit from step three every 8 weeks (minimum 6 times per annum) to ensure that all staff employed by the service are following all of the service’s supervision and child safe environment policies and procedures. A written record of each audit must be made immediately after it is conducted, including details such as the time and date of the audit, who conducted it, and the accompanying audit results.
2. The approved provider must ensure that visual head counts of all children being educated and cared for at the service are conducted every 30 minutes and during transitions. A written record must be made of each head count immediately after it is conducted, including details such as the time and date of the headcount and who conducted it.
3. The approved provider must keep the written audit reports and head count records available for inspection at the approved premises by an authorised officer for twelve months after the making of each record.
4. An approved provider must ensure that, whenever children are being educated and cared for by the service, the relevant number of educators educating and caring for the children is at least one educator more than the number prescribed for this purpose.",104,25/01/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025",,,,,,,,,,,"December 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40029060,PR-00002539,"Camp Australia - Scarborough Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","Hinderwell St",SCARBOROUGH,WA,6019,,,"The approved provider must ensure that at all times when moving between approved spaces the enrolled children are accompanied by a contact staff member The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.  The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.  The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure that all staff are familiar with the supervision plan and safety audit for this service.",60,30/01/2024,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025",,,,,,,,,,,"June 2025",No,No,No,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,07:00,08:50,07:00,08:50,07:00,08:50,07:00,08:50,07:00,08:50,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012396,PR-00007256,"Bayswater Out Of School","Bayswater Child Care Association (Incorporated)","Centre-Based Care","13 Roberts Street",BAYSWATER,WA,6053,0892724848,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

",45,20/07/2010,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jun 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2016",,"November 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:50,18:00,14:30,18:00,14:50,18:00,14:50,18:00,14:50,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00012397,PR-00007357,"Djinda Dreaming Bedfordale","Jaliz Enterprises Pty Ltd ATF Chambers Childcare Trust","Centre-Based Care","67 CROSS RD",BEDFORDALE,WA,6112,"08 9399 4179",,"The approved provider must ensure that, at any time children are being transported as part of the education and care service, at least one educator over the age of 18 travels in the vehicle in addition to the person driving. The approved provider must ensure that at least 50% of the educators needed to meet the requirements of Regulation 126(1)(a) hold at least a completed approved diploma level education and care qualification. The approved provider must ensure that at least 50% of the educators needed to meet the requirements of Regulation 126(1)(b) hold at least a completed approved certificate III level education and care qualification. The approved provider must ensure that at any time an enrolled child is using the monkey bars, a contact staff member is positioned at the monkey bars to directly supervise the children.",29,16/03/2010,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Aug 2025","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jan 2019",27/08/2021,"October 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-00012398,PR-40022201,"Beehive on Hadfield","Weston (WA) Subdivision Pty Ltd ATF The Weston Trust","Centre-Based Care","47-49 Hadfield Avenue",BUSSELTON,WA,6280,0897522924,NA,,59,30/03/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2019",13/07/2020,"July 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012399,PR-40029653,"Banksia Kids Early Learning Centre Beechboro","CSD & JKM PTY LTD","Centre-Based Care","477 Beechboro Road North",BEECHBORO,WA,6063,0422188404,"9377 4762",,39,14/09/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2017",08/07/2022,"November 2025",Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012400,PR-40015613,"BELDON EARLY LEARNING SCHOOL","Alpha Education Group Pty Ltd","Centre-Based Care","185 Eddystone Avenue",BELDON,WA,6027,0893077277,,,58,06/08/2009,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2018",09/09/2024,"November 2025",Yes,No,No,No,No,No,No,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012404,PR-40013266,"Sparrow Early Learning Bentley","SPARROW GROUP WA PTY LTD","Centre-Based Care","81B Manning Road",BENTLEY,WA,6102,0893509544,,,37,29/09/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",13/12/2019,"September 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012406,PR-00001030,"Helping Hands Bertram","Helping Hands Network Pty Ltd","Centre-Based Care","Champion Drive",BERTRAM,WA,6167,0475826750,,"The Approved Provider must ensure that only children who are currently enrolled in, and will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",75,10/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2017",26/04/2016,"November 2025",No,No,No,Yes,Yes,Yes,No,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:35,18:00,14:35,18:00,14:35,18:00,14:35,18:00,14:35,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00012408,PR-40004402,"Bicton OSHClub","OSHCLUB PTY LTD","Centre-Based Care","View Terrace",BICTON,WA,6157,0428193924,,"The approved provider must ensure that at all times when moving between approved spaces the enrolled children are accompanied by a contact staff member The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,15/09/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2022","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Mar 2016",12/02/2013,"November 2025",No,No,No,Yes,Yes,Yes,No,00:00,00:05,00:00,00:05,00:00,00:05,00:00,00:05,00:00,00:05,,,,,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,,,,,15:00,18:00,15:00,18:00,14:30,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012409,PR-00007216,"Billabong Community Early Learning Centre","Billabong Community Child Care Centre Inc.","Centre-Based Care","1-5 Sussex Street","EAST VICTORIA PARK",WA,6101,94701149,94701149,,47,22/06/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2018",,"July 2025",Yes,No,No,No,No,No,Yes,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012410,PR-00007217,"Binningup Occasional Child Care Centre","Binningup Occasional Child Care Centre Inc.","Centre-Based Care","Driftwood Way",BINNINGUP,WA,6233,0429688166,,,19,22/12/2009,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2019","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2016",,"April 2025",Yes,No,No,No,No,No,No,07:30,17:00,07:30,17:00,,,07:30,17:00,07:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012411,PR-00007218,"Birra-li Child Care Centre","Birra-li Child Care Association Inc","Centre-Based Care","1 Stacey Street",WILLAGEE,WA,6156,"08 9331 3737","08 9314 1117",,60,25/01/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2019",,"August 2025",Yes,No,No,No,No,No,No,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012412,PR-40004076,"Busy Bees on Bletchley","FEL Child Care Centres 4 Pty Ltd","Centre-Based Care","2 Bletchley Parkway","SOUTHERN RIVER",WA,6110,0893981082,,,90,18/10/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2018",12/05/2017,"November 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012413,PR-00007220,"Blue Gum Early Learning And Child Care Centre","Blue Gum Early Learning and Child Care Centre Incorporated","Centre-Based Care","33 Moolyeen Road",BRENTWOOD,WA,6153,0893646517,0893152613,,51,27/10/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2018",,"August 2025",Yes,No,No,No,No,No,No,07:30,17:45,07:30,17:45,07:30,17:45,07:30,17:45,07:30,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012414,PR-00007250,"One Tree c-Verse Brentwood Out of School Hours Care","One Tree Community Services Inc","Centre-Based Care","33 Moolyeen Road",BRENTWOOD,WA,6153,,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that at all times when moving between approved spaces, the enrolled children are accompanied by a contact staff member The approved provider must ensure that at all times enrolled children over preschool age requiring access to and from the toilet facilities are accompanied and supervised by a contact staff member The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",21,29/09/2009,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2018",,"July 2025",No,No,No,Yes,Yes,Yes,No,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00012416,PR-00007357,"Bluebird Childcare Centre","Jaliz Enterprises Pty Ltd ATF Chambers Childcare Trust","Centre-Based Care","34-36 Clydebank Avenue",BUSSELTON,WA,6280,"08 9752 4705",,"The approved provider must ensure that the number of children in each unit does not exceed the following:
a. 36 Clydebank Avenue (Unit 2) – 16 children
b. 36 Clydebank Avenue (Unit 1) – 20 children
c. 34 Clydebank Avenue (Unit 3) – 34 children The approved provider must ensure that, at any time children are being transported as part of the education and care service, at least one educator over the age of 18 travels in the vehicle in addition to the person driving.",70,24/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2017",,"July 2025",Yes,No,No,Yes,Yes,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012418,PR-00007221,"Booragoon Occasional Early Education Incorporated","Booragoon Occasional Child Care Centre Incorporated","Centre-Based Care","525 Marmion Street",BOORAGOON,WA,6154,"9316 1253","08 9316 1909",,38,25/01/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2018",,"August 2025",Yes,No,No,No,No,No,No,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00012420,PR-00002539,"Camp Australia - Atwell Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","160 Lydon Blvd",ATWELL,WA,6164,0415328392,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",75,03/06/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2017",30/06/2023,"December 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,06:45,08:45,,,,,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,,,,,06:45,18:15,06:45,18:15,06:45,18:15,06:45,18:15,06:45,18:15,,,,,No
SE-00012421,PR-00001030,"Helping Hands Bletchley Park","Helping Hands Network Pty Ltd","Centre-Based Care","Lot 5003, Balfour Street","SOUTHERN RIVER",WA,6110,0488040839,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.


 The approved provider must ensure that at all times when moving between approved indoor and outdoor spaces, the enrolled children are accompanied by a contact staff member. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",100,24/03/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2016",02/02/2015,"January 2025",No,No,No,Yes,Yes,Yes,No,00:00,00:05,00:00,00:05,00:00,00:05,00:00,00:05,00:00,00:05,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:15,14:30,18:15,14:30,18:15,14:30,18:15,14:30,18:15,,,,,06:30,18:15,06:30,18:15,06:30,18:15,06:30,18:15,06:30,18:15,,,,,No
SE-00012423,PR-00001030,"Helping Hands Campbell","Helping Hands Network Pty Ltd","Centre-Based Care","Cnr Comrie Road & Campbell Road, Campbell Primary School","CANNING VALE",WA,6155,0414873255,,"The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

",120,20/09/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2018",02/02/2015,"August 2024",No,No,No,Yes,Yes,Yes,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,06:30,08:40,,,,,14:50,18:00,14:50,18:00,14:00,18:00,14:50,18:00,14:50,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
