ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00000947,PR-00000313,"John Paul College Outside School Hours Care","John Paul College Limited","Centre-Based Care","John Paul College, John Paul Drive","DAISY HILL",QLD,4127,"07 3826 3361","07 3826 3434","This service is approved to provide education and care to children from 36 months to over preschool age, including school children. The educator to child ratio for children 36 months of age or over, not including children over preschool age, is 1 educator to 11 children. This service is approved to provide education and care primarily to children over preschool age.",194,20/02/2009,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2019","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2013",,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,02:45,18:00,02:45,18:00,02:45,18:00,02:45,18:00,02:45,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00000948,PR-00002539,"Camp Australia - Springwood Central State School OSHC","Camp Australia Pty Limited","Centre-Based Care","Springwood Central State School, Dennis Road",SPRINGWOOD,QLD,4127,0422458426,,"This service is approved to provide education and care to children from over preschool age, including school children.",45,15/04/2009,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2019",15/12/2025,"June 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00000951,PR-00000702,"Holy Family Parish Outside School Hours Care","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","Parish Hall, 37 Ward Street",INDOOROOPILLY,QLD,4068,0733719369,,"This service is approved to provide education and care to a maximum of 90 children from over preschool age up to and including school children, approved to operate before school, after school and during school holidays.",90,19/07/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2017",,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00000952,PR-40027180,"Mountain Creek OSHC","MOUNTAIN CREEK PRIMARY P&C ASSOCIATION","Centre-Based Care","Mountain Creek State Primary School, Lady Musgrave Drive","MOUNTAIN CREEK",QLD,4557,0439700524,,"The maximum number of children able to be provided with education and care before school is 60  The maximum number of children able to be provided with education and care after school and during school holidays is 136. This service is approved to provide education and care to children from over preschool age including school age children.",136,11/07/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2023","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2015",04/01/2022,"February 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00000953,PR-00000702,"Marymount OSHC","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","3 Sunlight Drive","BURLEIGH WATERS",QLD,4220,0755763756,,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service.  This service is approved to provide education and care to children from over preschool age including school children.",195,21/10/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2015",,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00000954,PR-00000250,"Jabiru Kids Narangba","JABIRU Community Services LTD","Centre-Based Care","Cnr School & Narangba Roads",NARANGBA,QLD,4504,0438542338,0738868211,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age including school children.",180,27/11/2008,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020",,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,08:45,06:00,08:45,06:00,08:45,06:00,08:45,06:00,08:45,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00000955,PR-00000556,"Mueller College Outside School Hours Care","Redcliffe Assembly Inc","Centre-Based Care","Mueller College, 75 Morris Road",ROTHWELL,QLD,4022,0738972754,0738972705,"This service is approved to provide education and care to children from over preschool age including school children.",120,25/12/2009,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2021","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2015",,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00000957,PR-00000702,"St Joseph's Parish Outside School Hours Care","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","St Joseph's Primary School, 177 Currie Street ",NAMBOUR,QLD,4560,0754417646,,"The maximum number of children able to be provided with education and care before school is 30  This service is approved to provide education and care to children from over preschool age including school age children. The maximum number of children able to be provided with education and care after school is 90 The maximum number of children able to be provided with education and care during school holidays is 90",90,01/07/2011,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2017",,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,No
SE-00000958,PR-00006557,"Camp Australia - Enoggera State School OSHC","The Camp Australia Foundation Ltd","Centre-Based Care","Enoggera State School, South Pine Road",ENOGGERA,QLD,4051,0438041569,,"The service is approved to provide education and care to children before school, after school and during school holidays. An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age, including school children. In addition to the prescribed information required to be displayed under section 172 of the Education and Care Services National Law and regulation 173 of the Education and Care Services National Regulations, the Approved Provider must display a map which clearly identifies the indoor and outdoor spaces provided for use by the education and care service. This map is to be positioned so that it is clearly visible to anyone from the main entrance to the education care service premises.",105,06/03/2009,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2018",03/04/2023,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,,,,,06:30,18:15,06:30,18:15,06:30,18:15,06:30,18:15,06:30,18:15,,,,,No
SE-00000959,PR-00000702,"Our Lady Of The Rosary Outside School Hours Care","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","1 Kenmore Road",KENMORE,QLD,4069,0733788943,0733788943,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Developmental Code (with a publication date of 16 November 2007) applies to this service.  This service is approved to provide education and care to children aged from 36 months to over preschool age, including school children. This service is approved to provide education and care primarily to children over preschool age, including school children; and
only a maximum of 33 children can be provided with education and care in the kindergarten space at any one time the service operates. This service must not operate between 8:45am and 2:45pm on school days.",90,03/02/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2019",,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00000960,PR-00000543,"Kenmore State School Outside School Hours Care","Kenmore State School P & C Association","Centre-Based Care","Kenmore State School, 2052 Moggill Road",KENMORE,QLD,4069,"07 3327 2403",,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Development Code (with a publication date of 23 November 2005) applies to this service This service is approved to provide education and care to children from over preschool age up to and, including school children before school, after school and during school holidays.",150,20/12/2008,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2025","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Nov 2022",,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,6:45,9:00,6:45,9:00,6:45,9:00,6:45,9:00,6:45,9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00000961,PR-00000250,"Jabiru Pullenvale","JABIRU Community Services LTD","Centre-Based Care","Pullenvale State School, 120 Grandview Road",PULLENVALE,QLD,4069,0408542011,,"An approved alternative solution relating to Performance Criteria P2 Accessibility within SP 5.4 Child Care Centres of the Queensland Developmental Code (with a publication date of 1 September 2003) applies to this service.  An approved alternative solution relating to Performance Criteria P16 Electrical Safety within SP 5.4 Child Care Centres of the Queensland Developmental Code (with a publication date of 1 September 2003) applies to this service.  This service is approved to provide education and care to children from over preschool age, including school children.",94,24/10/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2015",17/12/2018,"May 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00000962,PR-00000597,"Middle Park State School Outside School Hours Care","Middle Park State School P & C Association","Centre-Based Care","Middle Park State School, Mcfarlane Street","MIDDLE PARK",QLD,4074,0737129888,,"In addition to the prescribed information required to be displayed under section 172 of the Education and Care Services National Law and regulation 173 of the Education and Care Services National Regulations, the approved provider must display a map which clearly identifies the indoor and outdoor spaces on the school site approved by the school for use by the education and care service. This map is to be positioned so that is clearly visible to anyone from the main entrance to the education and care service premises. This service is approved to provide education and care to children from over preschool age, including school children before school, after school and during school holidays.",235,22/02/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2019",,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,No
SE-00000963,PR-40004402,"Somerville House Outside School Hours Care","OSHCLUB PTY LTD","Centre-Based Care","17 Graham Street","SOUTH BRISBANE",QLD,4101,0423576872,,"This service is approved to provide education and care to children from over preschool age, including school children, before school, after school and during school holidays.",60,19/09/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2016",06/07/2015,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:40,18:15,14:40,18:15,14:40,18:15,14:40,18:15,14:40,18:15,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00000964,PR-00000301,"Sunnybank Anglican Outside School Hours Care","The Corporation of the Synod of the Diocese of Brisbane","Centre-Based Care","139 Young Street",SUNNYBANK,QLD,4109,0733444128,0733455750,"The service is approved to provide education and care to 55 children after school. The service is approved to provide education and care to 40 children before school. An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service This service is approved to provide education and care to children from over preschool age, including school children. This service is approved to provide education and care to 45 children during school holidays",55,25/08/2009,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Oct 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2019",,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:45,09:00,06:45,09:00,06:45,09:00,06:45,09:00,06:45,09:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00000966,PR-00000702,"St Bernardines Out Of School Hours Care","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","St Bernadine's School, 25 Vergulde Road","REGENTS PARK",QLD,4118,0738069940,,"An approved alternative solution relating to Performance Criteria P18 within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age, including school children.",165,04/08/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2018",,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-00000967,PR-00000702,"St Elizabeth's Outside School Hours Care","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","55 Effingham Street",EKIBIN,QLD,4121,0732559468,0738485336,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service This service is approved to provide education and care to children from over preschool age, including school children.",90,06/10/2010,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2018",,"December 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,08:15,07:00,08:15,07:00,08:15,07:00,08:15,07:00,08:15,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00000969,PR-00000659,"PCYC Capalaba Fun Squad","Queensland Police-Citizens Youth Welfare Association","Centre-Based Care","Capalaba College, Crn Mt Cotton Road and School Road",CAPALABA,QLD,4157,0408910900,,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age, including school children.",75,20/07/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2024","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2018",,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,No
SE-00000970,PR-00000659,"PCYC Coolnwynpin Fun Squad","Queensland Police-Citizens Youth Welfare Association","Centre-Based Care","Coolnwynpin State School, 6 Telaska Court",CAPALABA,QLD,4157,0408764176,,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age, including school children. In addition to the prescribed information required to be displayed under section 172 of the Education and Care National Law and regulation 173 of the Education and Care Regulations, the approved provider must display a map which clearly identifies the indoor and outdoor spaces provided for use by the education and care service. This map is the be positioned so that it is clearly visible to anyone from the main entrance to the education care service premise.",90,20/07/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2016",07/11/2022,"November 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00000971,PR-40002234,"TeamKids - Mount Cotton State School","TEAM HOLIDAY PTY LTD","Centre-Based Care","Mt Cotton Road","MOUNT COTTON",QLD,4165,1300035000,,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to a maximum of 120 children from over preschool age up to and including school children, before school and during school holidays. This service is approved to provide education and care to a maximum of 150 children from over preschool age up to and including school children, after school.   This service is approved to provide education and care to children from over preschool age, including school children. In addition to the prescribed information required to be displayed under section 172 of the Education and Care Services National Law and regulation 173 of the Education and Care Services National Regulations, the approved provider must display a map which clearly identifies the indoor and outdoor spaces on the school site approved for use by the education and care service. This map is to be positioned so that it is clearly visible to anyone from the main entrance to the education and care service premises.",150,20/07/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2019","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Jan 2015",07/04/2025,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00000972,PR-00000342,"Bulimba State School Outside School Hours Care","Bulimba State School P & C Association","Centre-Based Care","Bulimba State School, Oxford Street",BULIMBA,QLD,4171,0733959622,0733959600,"An approved alternative solution relating to performance criteria 18 Accessibility within SP5.4 - Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age, including school children.",255,24/01/2011,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2017",,"May 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00000973,PR-00000702,"St Pius X Outside School Hours Care","Corporation of the Trustees of the Roman Catholic Archdiocese of Brisbane - Centacare Administration Services","Centre-Based Care","73 Golda Avenue",SALISBURY,QLD,4107,0732727645,0732767854,"An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Development Code (with a publication date of 16 November 2007) applies to this service. This service is approved to provide education and care to children from over preschool age, including school children.",75,01/07/2011,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2018",,"February 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
