ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00002492,PR-40010010,"YMCA of the Northern Territory Jingili Kindergarten","The Young Men's Christian Association of The Northern Territory Ltd","Centre-Based Care","10 Jingili Terrace",JINGILI,NT,0810,"08 8985 3696",89853826,,61,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2023",13/06/2016,"July 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002493,PR-00001275,"Jingili Preschool","Department of Education and Training","Centre-Based Care","17 Rindberg St",JINGILI,NT,0810,"(08) 8983 7555","(08) 8985 3213",,59,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2024",,"September 2025",No,Yes,No,No,No,No,No,08:15,14:15,08:15,14:15,08:15,14:15,08:15,14:15,08:15,14:15,,,,,08:15,11:15,08:15,11:15,08:15,11:15,08:15,11:15,08:15,11:15,,,,,,,,,08:15,14:15,08:15,14:15,08:15,11:15,,,,,,,,,,,,,,,,,,,No
SE-00002494,PR-00001275,"Kalkaringi Preschool","Department of Education and Training","Centre-Based Care","Whitlam St",KALKARINDJI,NT,0852,"(08) 89651888","(08) 8975 0813","For the waiver to apply, the current early childhood teacher must hold or be actively working towards at least an approved certificate III early childhood education and care qualification. For the wavier to apply, all other educators must hold or be actively working towards at least an approved certificate III early childhood education and care qualification.",36,01/01/2012,"Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2024","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2019",,"September 2025",No,Yes,No,No,No,No,No,08:45,12:00,08:45,12:00,08:45,12:00,08:45,12:00,08:45,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002496,PR-00001275,"Karama Preschool","Department of Education and Training","Centre-Based Care","37 Livistona Rd",KARAMA,NT,0812,0889837703,"(08) 8983 7700",,28,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2022","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Mar 2018",,"October 2025",No,Yes,No,No,No,No,No,08:15,14:45,08:15,14:45,08:15,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002498,PR-00001275,"Katherine South Preschool","Department of Education and Training","Centre-Based Care","120 Riverbank Dr","KATHERINE SOUTH",NT,0850,0889721277,0889721857,,61,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2024",,"September 2025",No,Yes,No,No,No,No,No,08:00,14:30,08:00,14:30,08:00,14:30,,,,,,,,,08:15,14:30,08:15,14:30,08:15,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002499,PR-00001275,"Lajamanu Preschool","Department of Education and Training","Centre-Based Care",Lajamanu,LAJAMANU,NT,0852,0417295297,"(08) 8975 0948",,26,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Nov 2018",,"September 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002501,PR-00001275,"Larapinta Preschool","Department of Education and Training","Centre-Based Care","22 Albrecht Dr",LARAPINTA,NT,0870,89585155,,,83,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2019","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Jul 2019",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,15:30,08:00,15:30,08:00,15:30,08:00,15:30,,,,,,,08:00,11:45,08:00,11:45,08:00,11:45,08:00,11:45,,,,,,,,,,,,,,,,,,,,,No
SE-00002502,PR-00001275,"Larrakeyah Preschool","Department of Education and Training","Centre-Based Care","3 Packard St",LARRAKEYAH,NT,0820,0889813211,0889819062,,29,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","May 2024",,"September 2025",No,Yes,No,No,No,No,No,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,,,,,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002503,PR-00001275,"Leanyer Preschool","Department of Education and Training","Centre-Based Care","114 Leanyer Dr",LEANYER,NT,0812,"(08) 8927 4022",0889272566,,57,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Jul 2019",,"October 2025",No,Yes,No,No,No,No,No,08:00,14:30,08:00,14:30,08:00,12:00,08:00,14:30,08:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002504,PR-40001472,"Lil Antz Central","LIL'ANTZ PTY LTD","Centre-Based Care","14 Bath Street","ALICE SPRINGS",NT,0870,0889530015,,,55,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Apr 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",05/02/2014,"December 2025",Yes,No,No,No,No,No,No,0700,1745,0700,1745,0700,1745,0700,1745,0700,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002505,PR-40001472,"Lil’Antz Undoolya","LIL'ANTZ PTY LTD","Centre-Based Care","1 Undoolya Rd. & Sturt Tce.","ALICE SPRINGS",NT,0870,89530015,89531050,,36,01/01/2012,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Apr 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2018",05/02/2014,"December 2025",Yes,No,No,No,No,No,No,0700,1745,0700,1745,0700,1745,0700,1745,0700,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002506,PR-00007250,"One Tree Defence Childcare Unit Little Geckos","One Tree Community Services Inc","Centre-Based Care","Easton Parade, RAAF Base",TINDAL,NT,0853,0889710317,,,73,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2022",02/01/2019,"July 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00002507,PR-00010151,"Little Joey's Early Learning Centre","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Lot 2526 Maluka Road",KATHERINE,NT,0850,89723864,0889723701,,44,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2020",31/03/2025,"July 2025",Yes,No,No,No,No,No,No,07:30,16:45,07:30,16:45,07:30,16:45,07:30,16:45,07:30,16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002508,PR-40010010,"YMCA of the Northern Territory Little Mangoes Child Care Centre","The Young Men's Christian Association of The Northern Territory Ltd","Centre-Based Care","9 Martin Tce",KATHERINE,NT,0851,,89713338,,86,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","May 2024",09/01/2020,"September 2025",Yes,No,No,No,No,No,No,0700,1730,0700,1730,0700,1730,0700,1730,0700,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002510,PR-00010151,"Ltyentye Apurte Catholic Preschool","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Santa Teresa","SANTA TERESA",NT,0872,0889560937,0889560963,,53,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2019",31/03/2025,"October 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002511,PR-00001275,"Ludmilla Preschool","Department of Education and Training","Centre-Based Care","41 Bagot Rd",LUDMILLA,NT,0820,"(08) 8983 7889","(08) 8999 3232",,27,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","May 2020","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Nov 2019",,"November 2025",No,Yes,No,No,No,No,No,08:00,14:30,08:00,14:30,08:00,14:30,08:00,14:30,08:00,14:30,,,,,08:00,14:30,08:30,14:30,08:00,10:00,,,,,,,,,,,,,08:00,14:30,08:00,14:30,08:00,10:00,,,,,,,,,,,,,,,,,,,No
SE-00002512,PR-00001279,"Foundations for Life Early Learning","St Andrew Lutheran Church Darwin Incorporated","Centre-Based Care","14A Trower Road",MILLNER,NT,0810,"89 854170",89484436,,56,26/03/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2017",,"July 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002513,PR-00001275,"Macfarlane Preschool","Department of Education and Training","Centre-Based Care","Grevillea Rd","KATHERINE EAST",NT,0850,"8965 1700",,,46,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2018",,"July 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,08:20,14:40,08:20,14:40,08:20,14:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002514,PR-00001265,"Tropics Early Learning","Malak Family Centre Inc","Centre-Based Care","33 Malak Crescent",MALAK,NT,0801,0889272443,,,90,30/04/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2021",,"August 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002515,PR-00001275,"Malak Preschool","Department of Education and Training","Centre-Based Care","45 Malak Cres",MALAK,NT,0812,0889977600,"(08) 8920 0011",,58,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jun 2023","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2017",,"November 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,13:00,08:00,13:00,08:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002517,PR-00001275,"Maningrida Preschool","Department of Education and Training","Centre-Based Care",Maningrida,MANINGRIDA,NT,0822,"(08) 8979 5950  (0425 384 413)","(08) 8979 5907",,55,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2021","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2020",,"October 2025",No,Yes,No,No,No,No,No,08:40,12:30,08:40,12:30,08:40,12:30,08:40,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002518,PR-00001275,"Manunda Terrace Preschool","Department of Education and Training","Centre-Based Care","31 Manunda Tce",KARAMA,NT,0812,"(08) 8997 7366","(08) 8945 2486",,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2023",,"July 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002521,PR-00001274,"Kingdom Kid's Early Learning Centre - Marrara","NT Christian Schools","Centre-Based Care","110 Amy Johnson Ave",MARRARA,NT,0812,0889202020,0889202001,"The approved provider must ensure that no more than 5 children are in the withdraw room at any given time, including rest times.
",44,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2019",,"September 2025",Yes,No,No,No,No,No,No,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,,,,,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002523,PR-00001275,"Milikapiti Preschool","Department of Education and Training","Centre-Based Care",Milikapiti,MILIKAPITI,NT,0822,"088978 3960","088978 3925","The teacher fulfilling the waiver requirement under Regulation 130 must have access to regular mentoring and support from an educator with an approved diploma level education and care qualification, or higher. The Early Childhood Teacher may be working with the service by means of information communication technology. For the waiver for Regulation 130 to apply, the service must ensure the teacher fulfilling the waiver requirement under regulation 130 must hold at least Bachelor of Education or a Master of Education or equivalent",25,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2020",,"October 2025",No,Yes,No,No,No,No,No,08:00,11:00,08:00,11:00,08:00,11:00,08:00,11:00,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002524,PR-00001275,"Milingimbi Preschool","Department of Education and Training","Centre-Based Care","Milingimbi School, Milingimbi",MILINGIMBI,NT,0822,0889879902,0889879926,,24,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Oct 2024","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Oct 2019",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:20,11:30,08:20,11:30,08:20,11:30,08:20,11:30,08:20,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002528,PR-00001275,"Minyerri Preschool","Department of Education and Training","Centre-Based Care","Minyerri Preschool (Hodgson Downs), Lot 80 Minyerri Community",MINYERRI,NT,0852,0889759972,0889759893,,22,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2019",,"March 2025",No,Yes,No,No,No,No,No,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002530,PR-00001129,"Goodstart Early Learning Woolner","Goodstart Early Learning Ltd","Centre-Based Care","2A Bishop St","STUART PARK",NT,0820,0889414044,,,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2021","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2016",11/04/2016,"January 2025",Yes,No,No,No,No,No,No,06:45,17:30,06:45,17:30,06:45,17:30,06:45,17:30,06:45,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002531,PR-00001268,"Mitchell Street Child Care Centre","Mitchell Street Child Care Centre Inc","Centre-Based Care","127 Mitchell Street",DARWIN,NT,0800,"08 8981 3408",89815862,,59,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Sep 2021",,"March 2025",Yes,No,No,No,No,No,No,0730,1730,0730,1730,0730,1730,0730,1730,0730,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002532,PR-00001275,"Moil Preschool","Department of Education and Training","Centre-Based Care","37 Lanyon Tce",MOIL,NT,0810,0889837530,0889837530,,33,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2022","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2020",,"July 2025",No,Yes,No,No,No,No,No,08:10,14:35,08:10,14:35,08:10,12:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002533,PR-00001275,"Moulden Preschool","Department of Education and Training","Centre-Based Care","103 Bonson Tce",MOULDEN,NT,0830,0889305965,0889323214,,78,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2023",,"November 2025",No,Yes,No,No,No,No,No,08:10,14:30,08:10,14:30,08:10,11:30,,,,,,,,,08:10,14:30,08:10,14:30,08:10,11:30,,,,,,,,,,,,,08:10,11:30,08:10,14:30,08:10,14:30,,,,,,,,,,,,,,,,,,,No
SE-00002536,PR-00010151,"Murrupurtiyanuwu Catholic Preschool","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Kerinavia Hwy",NGUIU,NT,0822,"(08) 8978 3986","(08) 8978 3922",,40,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2019",31/03/2025,"October 2025",No,Yes,No,No,No,No,No,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,08:20,12:00,08:20,12:00,08:20,12:00,08:20,12:00,08:20,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002537,PR-00001275,"Nakara Preschool","Department of Education and Training","Centre-Based Care","35 Nakara Tce",NAKARA,NT,0810,"(08) 8927 9823","(08) 8927 7994",,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2019","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2016",,"November 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:15,14:15,08:15,14:15,08:00,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002542,PR-00001271,"Nhulunbuy Child Care Centre","Nhulunbuy Children's Services Incorporated","Centre-Based Care","Lot 68 Matthew Flinders Dve",NHULUNBUY,NT,0880,0889873311,,,58,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2017",,"October 2025",Yes,No,No,No,No,No,No,0700,1730,0700,1730,0700,1730,0700,1730,0700,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002543,PR-00001275,"Nhulunbuy Preschool","Department of Education and Training","Centre-Based Care","Chesterfield Cct",NHULUNBUY,NT,0880,"(08) 8987 1056(Preschool) 89870022","(08) 8987 2203",,64,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2023","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Dec 2018",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:10,14:15,08:10,14:15,08:10,14:15,08:10,14:15,08:10,14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
