"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00000242,,"Giggles the Montessori Journey Pty Ltd",,"95 GLENORA STREET",WYNNUM,QLD,4178,01/01/2012,
PR-00000243,,"Dalcath Pty Ltd",,"955 Brunswick Street","NEW FARM",QLD,4005,01/01/2012,
PR-00000244,,"Hillcrest Christian College Ltd",,"PO BOX 2503","BURLEIGH WATERS",QLD,4220,01/01/2012,
PR-00009644,,"Wings Early Learning Algester Pty Ltd ATF Wings Early Learning Algester Trust","Wings Early Learning Algester","PO BOX 224",WYNNUM,QLD,4178,06/08/2024,
PR-00009652,,"Wings Early Learning Stafford Heights Pty Ltd ATF Wings Early Learning Stafford Heights Trust","Wings Early Learning Stafford Heights","PO BOX 224",WYNNUM,QLD,4178,07/08/2024,
PR-00009654,,"Wings Early Learning Ripley Pty Ltd ATF Wings Early Learning Ripley Trust","Wings Early Learning Ripley","PO BOX 224",WYNNUM,QLD,4178,07/08/2024,
PR-00009657,,"TAZZY EARLY LEARNING PTY LTD",,"3 VANSTONE ST",ROCHEDALE,QLD,4123,13/08/2024,
PR-00009675,,"IMAGINE EDUCATION EARLY LEARNING CENTRES NO. 36 PTY LTD as The Trustee for Imagine Education Early Learning Centres No. 36 Unit Trust","Imagine Education Early Learning Centres No. 36 Pty Ltd ATF Imagine Education Early Learning Centres","PO BOX 952","SOUTHPORT BC",QLD,4215,08/08/2024,
PR-00009688,,"BN CHILDCARE PTY LTD","Ballarat North Early Learning Centre","STANFORD AND OXFORD APARTMENTS, UNIT 1106 11 PETER DOHERTY ST","DUTTON PARK",QLD,4102,05/09/2024,
PR-00009714,,"Amanda Lee Talbot",,"19 MONASH ST",TUGUN,QLD,4224,19/09/2024,
PR-00009725,,"LITTLE BABES EARLY LEARNING JOURNEY PTY LTD","Little Babes Early Learning Journey","5 WILLS ST",LEICHHARDT,QLD,4305,13/09/2024,
PR-00009775,,"Stacey Martini","Little Finches Early Learning","18 BROOK RD",KUMBIA,QLD,4610,27/09/2024,
PR-00009794,,"TRISKELION CHILD CARE PTY LTD","Tiggers Place Early Learning Centre","78-80 LOGAN RESERVE RD","WATERFORD WEST",QLD,4133,12/11/2024,
PR-00009802,,"TERRITORY KIDS EARLY LEARNING MILLNER PTY LTD","Territory Kids Early Learning Millner","9 DIRK HARTOG PL",HOLLYWELL,QLD,4216,23/09/2024,
PR-00009812,,"Jessica  Metzger",,"13 JOHNS CR",BOONDALL,QLD,4034,01/10/2024,
PR-00009825,,"AMAZE EDUCATION GROUP BELIVAH PTY LTD","AMAZE Early Education Beliva","OFFICE 126 34-36 GLENFERRIE DR",ROBINA,QLD,4226,25/09/2024,
PR-00009830,,"KPW SERVICES PTY LTD",Kidscollege@Sarina,"1324 TURNORS PADDOCK RD",KOUMALA,QLD,4738,01/10/2024,
PR-00009835,,"INNOVED PTY LTD",TBA,"14 PALLARA AV",PALLARA,QLD,4110,21/10/2024,
PR-00009847,,"Outsource Law Pty Ltd as trustee for M Bengston Law Trust",,"176 STEGEMANS RD",ROSEDALE,QLD,4674,03/12/2024,
PR-00009854,,"LITTLE FOOTSTEPS QFDC PTY LTD","Little Footsteps QFDC","27 Pegg Road",ROCKLEA,QLD,4106,03/12/2024,
PR-00009855,,"ZS QP PTY LTD",,"SHOP 2 22 DENNA ST",MAROOCHYDORE,QLD,4558,19/09/2024,
PR-00002220,,"KERRYANNE PTY LTD as Trustee for the K & A Investment Trust",,"PO Box 7092","GOLD COAST MC",QLD,9726,29/12/2011,
PR-00002260,,"AKA Technology & Management Ideas Pty Ltd",,"14 Botanical Drive",UNDERWOOD,QLD,4119,29/12/2011,
PR-40005009,,"Bush Babies Nurseries Pty Ltd","Bush Babies Nurseries","1 Dearne Pl",CARRARA,QLD,4211,28/10/2015,
PR-40005031,,"Kaytlyn Marie Scott","Kaytlyn Scott","36 Earl St Vincent Cct","ELI WATERS",QLD,4655,17/09/2015,
PR-40005083,,"Creative Minds ELC Pty Ltd","CREATIVE MINDS ELC PTY LTD","3 Barry St",PIMPAMA,QLD,4209,14/09/2015,
PR-40005087,,"Story House Holding Pty Ltd","Story House Holding Pty Ltd","57 Old Cleveland Rd","STONES CORNER",QLD,4120,14/08/2015,
PR-40005129,,"Marvin Enterprises Pty Ltd as Trustee for The Marvin Trust",,"PO BOX 422",NERANG,QLD,4211,01/09/2015,
PR-40005410,,"Bereta Pty Ltd as Trustee for Owen Family Trust & Bereta Pty Ltd as Trustee for Scunga Trust","Amice Early Learning Centre","56 Freda St",ASHMORE,QLD,4214,05/05/2016,
PR-40005412,,"Rochedale Christian Childcare Pty Ltd","Rochedale Christian Children's Centre","25 Quambone St",WORONGARY,QLD,4213,23/10/2015,
PR-40005413,,"Caboolture Christian Children's Centre Pty Ltd","Caboolture Christian Children's Centre","Suite 2  12 Leda Dr","BURLEIGH HEADS",QLD,4220,23/10/2015,
PR-40005463,,"Cindy Paniora","Moranbah Family Day Care","11 Boyle Dr",MORANBAH,QLD,4744,11/09/2015,
PR-40005482,,"Togetherness Family Day Care Service Pty Ltd as Trustee for Togetherness Trust","Togetherness Family Day Care Service Pty Ltd","U 42  15 Vitko St",WOODRIDGE,QLD,4114,16/11/2015,
PR-40005531,,"Cairns Regional Family Day Care Pty Ltd",,"224 Draper St","PARRAMATTA PARK",QLD,4870,25/01/2016,
PR-40005532,,"Cooloola Christian College Limited",,"PO Box 1355",GYMPIE,QLD,4570,21/10/2015,
PR-40005634,,"Precious Children Family Day Care Pty Ltd",,"53 Pedder St",MARSDEN,QLD,4132,20/05/2016,
PR-40005636,,"Sparrow Nest Early Learning No 2 Pty Ltd",,"2, 44 Borthwick Ave",MURARRIE,QLD,4172,22/09/2015,
PR-40005637,,"Sparrow Nest Early Learning No 3 Pty Ltd",,"2, 44 Borthwick Ave",MURARRIE,QLD,4172,17/09/2015,
PR-40005638,,"Sparrow Nest Early Learning No 4 Pty Ltd",,"PO Box 32","CANNON HILL",QLD,4170,17/09/2015,
PR-40005639,,"Sparrow Nest Early Learning No 5 Pty Ltd",,"2, 44 Borthwick Ave",MURARRIE,QLD,4172,17/09/2015,
PR-40005674,,"EG17 Operations PTY LTD ATF EG17 Operations Unit Trust","Eclipse Early Education Eynesbury","PO Box 197","BIGGERA WATERS",QLD,4216,18/12/2015,
PR-40005690,,"Makkah Investments Pty Ltd as Trustee for The Makkah Investment Trust and Azza Investments Pty Ltd as Trustee for The Azza Trust","Kids Narre Warren Early Learning Centre","PO Box 222",UNDERWOOD,QLD,4119,16/12/2015,
PR-40005713,,"ZAF Omar Investments Pty Ltd as Trustee for the ZAF Omar Trust and NSM Childcare Pty Ltd as Trustee for the ZAZS Childcare Trust","KIDS ON MILLERS","PO Box 222",UNDERWOOD,QLD,4119,21/03/2016,
PR-40005720,,"HFM Pty Ltd",,"PO Box 4131",ASHMORE,QLD,4214,03/11/2015,
PR-40005731,,"Yarranlea Limited","Yarranlea Primary School","Griffith University Mount Gravatt Campus, 176 Messines Ridge Road","MOUNT GRAVATT",QLD,4122,03/11/2015,
PR-40005733,,"Clayfield Childcare Pty Ltd as Trustee for Clayfield Childcare Trust",,"PO Box 73",NORTHGATE,QLD,4013,03/11/2015,
PR-40005747,,"OOAK EARLY EDUCATION PTY LTD",,"32 Staghorn Dr",AUSTINVILLE,QLD,4213,09/10/2015,
PR-40000450,,"M.A LIMMAGE & A.L PARKYN","Bilby Family Day Care Group","12 Dan St",GRACEVILLE,QLD,4075,08/07/2013,
PR-40000462,,"Mr Geoffrey Lawrence Byfield","Team Building and Sports Administration","7 Vauclause Cl",BRINSMEAD,QLD,4870,08/03/2013,
PR-40000471,,"CENTRAL KIDS FAMILY DAY CARE PTY LTD","Central Kids Family Day Care","19 WALDORF PLACE",RUNCORN,QLD,4113,11/04/2013,
PR-40000515,,"Atherton Family Day Care Inc",,"PO Box 451",ATHERTON,QLD,4883,24/07/2012,
PR-40000517,,"Basheer International Pty Ltd","Shajarah Islamic Kindergarten","37 Allingham Street",KURABY,QLD,4112,10/07/2012,
PR-40000537,,"A.A JANG & A.L DENG & A JOK & R.A MADOR","Harristown Family Day Care","9 Moorina Dr",HARRISTOWN,QLD,4350,18/09/2013,
PR-40000538,,"Natural Beginnings Early Learning World Pty Ltd",,"30 Winderadeen Dr",NERANG,QLD,4211,19/04/2013,
PR-40000555,,"The Hills District Childcare Centre Pty Ltd AFT Griffin Family Trust","The Hills District Childcare Centre","1035 South Pine Rd","EVERTON HILLS",QLD,4053,30/01/2012,
PR-40000556,,"All Family Day Care Pty Ltd","All Family Day Care Pty Ltd","157 Inala Ave",INALA,QLD,4077,15/04/2013,
PR-40000557,,"Jagner Investments Pty Ltd ATF Jagner Family Trust","Port Explorers","550 Cavendish Rd",COORPAROO,QLD,4151,15/04/2013,
PR-40000582,,"Pirmin Pty Ltd ATF for Victoria Point Trust",,"PO Box 327","STONES CORNER",QLD,4120,16/07/2012,
PR-40000594,,"Sunrise Kids #3 Pty Ltd ATF Sunrise Kids Trust #3","Sunrise Kids Early Education and Care - Kallangur","PO Box 358",PADDINGTON,QLD,4064,11/04/2013,
PR-40000597,,"Rosedare Investments Pty Ltd","FKG Building Blocks Childcare","PO BOX 6441","TOOWOOMBA WEST",QLD,4350,22/04/2013,
PR-40000598,,"Chapel Hill Montessori Children's House Pty Ltd ATF Chapel Hill Montessori Children's House Unit Trust","Chapel Hill Montessori Children's House","5 Cedarleigh Rd",KENMORE,QLD,4069,11/04/2013,
PR-40000614,,"Christine Anne Kelly","Coominya Before-Afterschool & Vacation Care","12 Railway St",COOMINYA,QLD,4311,03/05/2013,
PR-40000615,,"Kidzplay & Learning Centre Pty Ltd","Kidzplay and Learning Centre Pty Ltd","24 OASIS DR","NORTH MACKAY",QLD,4740,14/11/2013,
PR-40000631,,"Chatterbox Albany Creek Pty Ltd ATF Chatterbox Albany Creek Trust","Chatterbox Child Development and Care Centre - Albany Creek","PO Box 3317","SOUTH BRISBANE",QLD,4101,16/07/2012,
PR-40000636,,"Yumi Education Inc",,"PO Box 1014","CAIRNS NORTH",QLD,4870,28/03/2012,
PR-40000637,,"Meimuna Affey and Ifrah Abdullahi","Meimuna Affey and Ifrah Abdullahi","Unit 15/45 Station Road","LOGAN CENTRAL",QLD,4114,26/06/2012,
PR-40000638,,"Hallmark Ventures Pty Ltd ATF Moudgil Family Trust","Hallmark Ventures Pty Ltd ATF Moudgil Family Trust","56 Kent street",Hamilton,QLD,4069,03/05/2013,
PR-40000649,,"Jobtube Pty Ltd ATF The Jobtube Trust and Zetbay Pty Ltd ATF The Zetbay Trust","Little Hands Early Learning Centre Morayfield","29 Coolibah St",SOUTHPORT,QLD,4215,18/04/2013,
PR-40000650,,"Good News Ministries Inc","Happy Kids Family Day Care","40 Vergulde Rd","REGENTS PARK",QLD,4118,24/01/2014,
PR-40000684,,"Gems Christian Education Limited","Emerald Christian College","6373 Gregory Hwy",EMERALD,QLD,4720,22/05/2013,
PR-40000699,,"Jofira Pty Ltd as Trustee for Jofira Unit Trust","Sandstone Lakes Early Learning Centre","PO Box 244","RED HILL",QLD,4059,22/05/2013,
PR-40000703,,"Miss Linda Lawrence","Lindas' Home Child Care/Minding","41 Bernays Rd","WYNNUM WEST",QLD,4178,21/06/2012,
PR-40000742,,"Childcare Centres of Excellence Pty Ltd","Benowa Early Learning Centre","15 Sapium Rd",ASHMORE,QLD,4214,28/06/2013,
PR-40000753,,"Little Saints Pty Limited as Trustee for Little Saints Trust",,"PO Box 1383",MUDGEERABA,QLD,4213,27/06/2013,
PR-00003709,,"Laros Family Pty Ltd","Laros Family Pty Ltd","8 Kaydee Ct",MIAMI,QLD,4220,01/09/2009,
PR-00003718,,"Rarm Pty Ltd","Rarm Pty Ltd","PO Box 244","RED HILL",QLD,4059,01/09/2009,
PR-00003787,,"Derafi Pty Ltd","Derafi Pty Ltd","PO Box 515","VARSITY LAKES",QLD,4227,01/09/2009,
PR-00003810,,"Motat Pty Ltd as Trustee for Tancin Family Trust","Motat Pty Ltd","U 10  27-29 Madang Cres","RUNAWAY BAY",QLD,4216,02/07/2010,
PR-00000923,,"Caloundra Christian College Ltd",,"7 GREGSON PLACE",CALOUNDRA,QLD,4551,01/01/2012,
PR-00000924,,"Debra Maree Molloy",,"19 ST JOHN STREET",TEXAS,QLD,4385,01/01/2012,
PR-00000926,,"Cooroy State School Parents and Citizens Association",,"PO BOX 816",COOROY,QLD,4563,01/01/2012,
PR-00000929,,"Margaret Cribb Child Care Centre Association Inc",,"324 Sir Fred Schonell Drive","ST LUCIA",QLD,4067,01/01/2012,
PR-00000931,,"Lotsatots Pty Ltd",,"151 Brightview St",BURBANK,QLD,4156,01/01/2012,
PR-00000935,,"Ormiston College Foundation Child Care Pty Ltd",,"PO Box 1835","CLEVELAND DC",QLD,4163,01/01/2012,
PR-00000936,,"Lolita Leotta",,"24 RAVIZZA DR",EDMONTON,QLD,4869,01/01/2012,
PR-00000937,,"World of Learning Pty Limited",,"PO Box 515","VARSITY LAKES",QLD,4227,01/01/2012,
PR-00000941,,"KJRPW Pty Ltd",,"38 BOURKE ST","WATERFORD WEST",QLD,4133,01/01/2012,
PR-00000942,,"Squiggles Investments Pty Ltd",,"PO BOX 74",TUGUN,QLD,4224,01/01/2012,
PR-00000949,,"Childcare Angels Pty Ltd",,"36-38 RIVER STREET","LOGAN VILLAGE",QLD,4207,01/01/2012,
PR-00000951,,"Bixa Pty Ltd as Trustee for Bixa Discretionary Trust",,"PO Box 322",UNDERWOOD,QLD,4119,01/01/2012,
PR-00000953,,"Penny F Pty Ltd as Trustee for Penny Farrell Unit Trust",,"PO BOX 8386",ALLENSTOWN,QLD,4700,01/01/2012,
PR-00000954,,"Madison Childcare Pty Ltd as Trustee for Madison Childcare Unit Trust",,"PO BOX 3387 DC, TINGALPA",BRISBANE,QLD,4173,01/01/2012,
PR-00000955,,"Bishen Pty Ltd",,"PO BOX 641","NORTH LAKES",QLD,4509,01/01/2012,
PR-00000956,,"Dayboro Community Kindergarten Association Inc",,"TULLAMORE PARK, MCKENZIE STREET",DAYBORO,QLD,4521,01/01/2012,
PR-00000957,,"The Trustee for Treasure Island Trust",,"PO BOX 327","STONES CORNER",QLD,4120,01/01/2012,
PR-00000958,,"Sam Management (NQ) Pty Ltd ATF Fuller Family Trust",,"3 ELBERRY CRESCENT",KELSO,QLD,4815,01/01/2012,
PR-00000959,,"Paygaz Pty Ltd",,"13 LEICHHARDT STREET",WOODRIDGE,QLD,4114,01/01/2012,
PR-00000964,,"Kdk.Kids.First Incorporated",,"BURROWES STATE SCHOOL, THIRD AVENUE",MARSDEN,QLD,4132,01/01/2012,
PR-00000965,,"Cashmia Investments Pty Ltd",,"16 BEAN AVENUE",PARKHURST,QLD,4702,01/01/2012,
PR-00000966,,"ELS WA Pty Ltd",,"Unit 1, 9 Barnett Place",MOLENDINAR,QLD,4214,01/01/2012,
PR-00000967,,"Kidzspace Pty Ltd ATF Kidzspace Management Unit Trust",,"Shop 2 / 90 Whitehorse Road",DAKABIN,QLD,4503,01/01/2012,
PR-00000968,,"AS & RJ Management Pty Ltd ATF The Dickinson Family Trust","Tiny Tiger Early Learning Centre Pty Ltd","PO BOX 6335","UPPER MOUNT GRAVATT",QLD,4122,01/01/2012,
PR-00000969,,"Bundaberg Christian College Limited",,"234 ASHFIELD ROAD",BUNDABERG,QLD,4670,01/01/2012,
PR-00000971,,"NEHC (Australia) Pty Ltd ATF Chin-Wan Chen Family Trust",,"198 - 200 ASHMORE ROAD",BENOWA,QLD,4217,01/01/2012,
PR-00000973,,"Bright Horizons Australia Childcare Pty Ltd",,"PO Box 399",LABRADOR,QLD,4215,16/02/2010,
PR-00000974,,"Kenmore & District Montessori Children's House Pty Ltd ATF Kenmore & District Montessori Children's House Unit Trust",,"PO Box 1490",KENMORE,QLD,4069,01/01/2012,
PR-00000976,,"Warren Paul Rogers & Suzanne Elizabeth Rogers",,"PO BOX 58",HERBERTON,QLD,4887,01/01/2012,
PR-00000979,,"West Moreton Community Kindergarten Inc.",,"KESWICK ROAD",KARRABIN,QLD,4306,01/01/2012,
PR-00000980,,"CJC Australia Pty Ltd ",,"19 STANLEY STREET",GYMPIE,QLD,4570,01/01/2012,
PR-00000981,,"Dask Pty Ltd ATF The Knight Childcare Trust",,"16 NEWMAN AVENUE","CAMP HILL",QLD,4152,01/01/2012,
PR-00000982,,"Children First Learning Centres Pty Ltd",,"PO BOX 230",IPSWICH,QLD,4305,01/01/2012,
PR-00000983,,"River City Installations Pty Ltd",,"Shop1, 6-12 Bunya Park Drive","EATONS HILL",QLD,4037,01/01/2012,
PR-00000986,,"W & B H Management Services Pty Ltd",,"PO BOX 270","MERMAID BEACH",QLD,4218,01/01/2012,
PR-00000987,,"Flat Back Pty Ltd",,"PO BOX 1775",CABOOLTURE,QLD,4510,01/01/2012,
PR-00000988,,"L4N Pty Ltd as Trustee for Nairn Trust & Apal Pty Ltd as Trustee for Mazey Trust",,"PO box 650",MUDGEERABA,QLD,4213,01/01/2012,
PR-00000989,,"Australian International Islamic College",,"724 BLUNDER ROAD",DURACK,QLD,4077,01/01/2012,
PR-00000990,,"N&J Wrigley Investments Pty Ltd ATF N&J Wrigley Investment Trust",,"PO BOX 3497","ROBINA TOWN CENTRE",QLD,4230,01/01/2012,
PR-00000993,,"Rudolf Steiner Education Group - Brisbane (Inc)","Samford Valley Steiner School","5 NARRAWA DRIVE","WIGHTS MOUNTAIN",QLD,4520,01/01/2012,
PR-00000994,,"Kidz Magic Qld Pty Ltd ATF Kidz Magic Childcare Trust","Kidz Magic","PO BOX 1514",MILTON,QLD,4064,01/01/2012,
PR-00000997,,"Allard Developments Pty Ltd as Trustee for The Allard Family Trust",,"51 Protea Drive",BONGAREE,QLD,4507,01/01/2012,
PR-00000999,,"Waterloo St Early Education Centre Pty Ltd",,"1 ST FLOOR, 58 COMMERCIAL DRIVE","SHAILER PARK",QLD,4128,01/01/2012,
PR-00001001,,"CFWU PTY LTD ATF CFWU TRUST & WU & KUO CHILDCARE PTY LTD ATF WU & KUO CHILDCARE","same as before","385 CHATSWOOD ROAD","SHAILER PARK",QLD,4128,01/01/2012,
PR-00001003,,"Bundaberg Regional Council",,"PO BOX 3130",BUNDABERG,QLD,4670,01/01/2012,
PR-00001004,,"Feb Enterprises Pty Ltd",,"42 KING STREET",KINGAROY,QLD,4610,01/01/2012,
PR-00001005,,"Damon & Kylie Ferguson",,"PO BOX 522",CHARLEVILLE,QLD,4470,01/01/2012,
PR-00001008,,"Rebekah Harrison & Adam Brown as Trustee for The Adbek Family Trust",,"1 Alice Bowden Court",WORONGARY,QLD,4213,01/01/2012,
PR-00001009,,"Christopher John Toft & Allison Therese Toft ATF the C & A Toft Family Trust",,"14A Tarakan Street",BUNDABERG,QLD,4670,01/01/2012,
PR-00001010,,"Collingwood Park State School P&C Association",,"PO Box 322",REDBANK,QLD,4301,01/01/2012,
PR-00001011,,"Rosie's Early Learning Pty Ltd",,"PO BOX 5119","DAISY HILL",QLD,4127,01/01/2012,
PR-00001013,,"Malabri Pty Ltd ATF Malabri Family Trust",,"147A Hedges Ave","MERMAID BEACH",QLD,4218,01/01/2012,
PR-00001014,,"Little Ducks Childcare Wilston Pty Ltd",,"PO BOX 2060","NEW FARM",QLD,4005,01/01/2012,
PR-00001015,,"Undurba State School P&C Association",,"49-57 OGG ROAD","MURRUMBA DOWNS",QLD,4503,01/01/2012,
PR-00001016,,"Saridakis Investments P/L Trustee for Kaleidoscope Kids Early Learning Centre",,"45 ALICE STREET",GOODNA,QLD,4300,01/01/2012,
PR-00001017,,"Habitat Early Learning Pty Ltd ATF Habitat Discretionary Trust",,"PO Box 2173","FORTITUDE VALLEY",QLD,4006,01/01/2012,
PR-00001018,,"Alma St Pre-Prep Inc.",,"3 ALMA STREET",GYMPIE,QLD,4570,01/01/2012,
PR-00001019,,"MCJEJ Pty Ltd",,"PO Box 255","CHEVRON ISLAND",QLD,4217,01/01/2012,
PR-00001023,,"Jinibara State School P&C Association",,"50 COTTONTREE DRIVE",NARANGBA,QLD,4504,01/01/2012,
PR-00001026,,"Victoria Plantation State School Parents & Citizens Association",,"PO Box 788",INGHAM,QLD,4850,01/01/2012,
PR-00001028,,"AEC Developments Pty Ltd & Paul Bongioletti Homes Pty Ltd",,"5 Sundance Pl",BARGARA,QLD,4670,01/01/2012,
PR-00001029,,"Seventh-Day Adventist Schools (Northern Australia) Limited",,"PO Box 51",AITKENVALE,QLD,4814,01/01/2012,
PR-00001030,,"Helping Hands Network Pty Ltd",,"Suite 1D, Level 1, 96 Mt Gravatt-Capalaba Road","UPPER MOUNT GRAVATT",QLD,4122,01/01/2012,
PR-00001033,,"North Lakes State College P & C Association",,"PO BOX 992","MANGO HILL",QLD,4509,01/01/2012,
PR-00001034,,"Almitch Pty Ltd",,"PO BOX 507",STRATHPINE,QLD,4500,01/01/2012,
PR-00001037,,"Paul Theodore Vandermeer & Australian National Homes Pty Ltd ATF The Anh Trust",,"PO Box 1278","NORTH LAKES",QLD,4509,01/01/2012,
PR-00001039,,"Kulila Kindergarten Association Incorporated",,"13-15 Taylor Street",TOOWOOMBA,QLD,4350,01/01/2012,
PR-00001040,,"Specialized Lending Services Pty Ltd ATF Greenbank Unit Trust",,"16 NEWMAN AVENUE","CAMP HILL",QLD,4152,01/01/2012,
PR-00001044,,"Acorp Pty Ltd",,"137-143 CLARENCE ROAD",INDOOROOPILLY,QLD,4068,01/01/2012,
PR-00001046,,"D&J Hawkins Developments Pty Ltd ATF The Hawkins Family Trust and Bobbermein Holdings Pty Ltd ATF The Bobbermein Family Trust","Grandma's Place","PO BOX 123",SARINA,QLD,4737,01/01/2012,
PR-00001048,,"Fayzaan Investments Pty Ltd ATF the Omar Trust",,"PO Box 222",UNDERWOOD,QLD,4119,01/01/2012,
PR-00001052,,"Child Care Kippa Ring Pty Ltd",,"47 McCOSKER STREET",KIPPA-RING,QLD,4021,01/01/2012,
PR-00001057,,"Leading Child Care Pty Ltd",,"PO BOX 201",KALLANGUR,QLD,4503,01/01/2012,
PR-00001058,,"Nicholas Adrian Campbell ATF Campbell Childcare Trust",,"237 PATRICK ST",LAIDLEY,QLD,4341,01/01/2012,
PR-00001059,,"M & T Green Pty Ltd ATF Green Family Trust",,"59-61 Shayne Avenue","DECEPTION BAY",QLD,4508,01/01/2012,
PR-00001064,,"Chatterbox Holdings Pty Ltd ATF Paddington Chatterbox Trust",,"PO BOX 3317","SOUTH BRISBANE",QLD,4064,01/01/2012,
PR-00001065,,"Tustin Developments Pty Ltd ATF Tustin Investment Trust",,"PO Box 339",PADDINGTON,QLD,4064,01/01/2012,
PR-00001066,,"South Burnett Ctc Inc",,"PO Box 490",KINGAROY,QLD,4610,01/01/2012,
PR-00001067,,"Anthony Topan as Trustee for Dream Holdings Trust",,"125 Castle Crescent","EDENS LANDING",QLD,4207,01/01/2012,
PR-00001069,,"Elisha May Pedler and Darryl Gordon Pedler As Trustee for the Pedler Family Trust and Sandra Kaye Goldsmith As Trustee for the SKG Family Trust","Elisha May Pedler and Darryl Gordon Pedler As Trustee for the Pedler Family Trust and Sandra Kaye Go","144 Bunya Street",DALBY,QLD,4405,01/01/2012,
PR-00001071,,"Footprints Sunnybank Child Care Centre Pty Ltd",,"PO BOX 73",NORTHGATE,QLD,4013,01/01/2012,
PR-00001077,,"Kids At Home Family Day Care Pty Ltd",,"PO Box 3153","NORMAN PARK",QLD,4170,01/01/2012,
PR-00001079,,"Toowoomba Central Childcare Pty Ltd",,"41 OXFORD STREET",BURANDA,QLD,4102,01/01/2012,
PR-00001081,,"Kidikingdom Child Care Centre Pty Ltd as Trustee for Kidikingdom Child Care Centre Trust",,"PO BOX 255","CHEVRON ISLAND",QLD,4217,01/01/2012,
PR-00001082,,"Karinya Montessori Pty Ltd and Powder Keg Enterprises Pty Ltd",,"11 KAURI ST",COOROY,QLD,4563,01/01/2012,
PR-00001083,,"Nicole James & Andrea Juillerat Aft the James Family Trust & the Juillerat Family Trust",,"5 Ernie Twyford Street, Kalkie",BUNDABERG,QLD,4670,01/01/2012,
PR-00001085,,"Mareeba Shire Job Training Association Inc",,"PO BOX 188",MAREEBA,QLD,4880,01/01/2012,
PR-00001088,,"Kyma Investments Pty Ltd",,"PO BOX 31",MOURILYAN,QLD,4858,01/01/2012,
PR-00001090,,"Calvary Temple Assembly of God (Townsville)",,"569 Bayswater Road","MOUNT LOUISA",QLD,4814,01/01/2012,
PR-00001091,,"Raymond Edward Finlayson",,"37 Yuulong Rd","TAMBORINE MOUNTAIN",QLD,4272,01/01/2012,
PR-00001094,,"Storytime Child Care Centres Pty Ltd",,"369 Esplanade",MANLY,QLD,4179,01/01/2012,
PR-00001095,,"The Quality Child Care Company Pty Ltd",,"PO Box 2101","KELVIN GROVE",QLD,4059,01/01/2012,
PR-00001098,,"Wu & Kuo Childcare Pty Ltd ATF Wu & Kuo Childcare Trust",,"117 AGNEW STREET","NORMAN PARK",QLD,4170,01/01/2012,
PR-00001099,,"Childcare Investments Pty Ltd ATF Childcare Investment Trust",,"1 THORNTON ST",RACEVIEW,QLD,4305,01/01/2012,
PR-00001101,,"Mandhu Pty Ltd as Trustee for The Patel Trust",,"PO Box 1130","SUNNYBANK HILLS",QLD,4109,01/01/2012,
PR-00001102,,"Noosa Pengari Steiner School Association Inc",,"86 Nyell Road",DOONAN,QLD,4562,01/01/2012,
PR-00001104,,"Renejere Pty Ltd as Trustee for Sophie Family Trust",,"PO Box 528",HIGHFIELDS,QLD,4352,01/01/2012,
PR-00001106,,"Jimboomba Community Kindergarten Association Inc",,"14 Honora Street",JIMBOOMBA,QLD,4280,01/01/2012,
PR-40012260,,"Buderim Mtn Primary P&C Association",,"Buderim Mountain State School, 8-42 Main St",BUDERIM,QLD,4556,12/10/2017,
PR-40012285,,"Kool Kids Casuarina 2 Pty Ltd ATF Kool Kids Casuarina 2 Trust","Kool Kids Early Learning Centre - Casuarina 2","U4, 102 Queen Street",SOUTHPORT,QLD,4215,13/09/2017,
PR-40012313,,"Yubanpowder Pty Ltd as Trustee for the Clark-Prado Family Trust","Buranga Early Learning Centre","1 OAK COURT",MAROOCHYDORE,QLD,4558,19/10/2017,
PR-40012326,,"Emma-Kate Broxham","Emma Broxham","645 Yakapari-Seaforth Rd","MOUNT JUKES",QLD,4740,03/11/2017,
PR-40012351,,"Rebecca Lynette King",,"9 Kabang Ct","TANAH MERAH",QLD,4128,16/10/2017,
PR-40012366,,"TLTW PTY LTD",,"Ancora Kids Browns Plains, 5 Trebeck St","BROWNS PLAINS",QLD,4118,21/09/2017,
PR-40012381,,"Edge Early Learning Tarragindi Operating Co Pty Ltd","Edge Early Learning Tarragindi","70 Cordelia St","SOUTH BRISBANE",QLD,4101,20/09/2017,
PR-40012383,,"Edge Early Learning Jane Street Pty Ltd","Edge Early Learning Jane Street","70 Cordelia St","SOUTH BRISBANE",QLD,4101,20/09/2017,
PR-40012436,,"Busy Bees Cranbourne Pty Ltd","Bliss Early Learning Cranbourne","PO BOX 63",NUNDAH,QLD,4012,25/09/2017,
PR-40012449,,"Childcare Holdings Pty Ltd",,"PO BOX 484",OXENFORD,QLD,4210,23/08/2017,
PR-40012541,,"Piptree (Bayliss) Pty Ltd",,"PO Box 1554","NORTH LAKES",QLD,4509,10/10/2017,
PR-40012546,,"INDOOROOPILLY STATE SCHOOL P&C ASSN",,"Corner Moggill Road and Russell Terrace",INDOOROOPILLY,QLD,4068,27/10/2017,
PR-40012571,,"Pomeroy Childcare Centres Pty Ltd",,"551 Millers Rd",KURABY,QLD,4112,20/10/2017,
