ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00009869,PR-00005946,"Newstead OSHC Service","Thrive Group Tasmania Inc","Centre-Based Care","59d Amy Rd",NEWSTEAD,TAS,7250,0363411555,0363449493,,75,01/01/2012,"Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2017",,"April 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009870,PR-00005931,"Bagdad Education and Care","Kidbiz Pty Ltd ATF Bennett Family Trust","Centre-Based Care","Bagdad  Childcare Centre, 1661 Midland Hwy",BAGDAD,TAS,7030,"03 6268 6664",,,36,01/01/2012,"Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2024","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Nov 2019",,"October 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009871,PR-00005946,"Beaconsfield Early Learning Service","Thrive Group Tasmania Inc","Centre-Based Care","Beaconsfield Child and Family Centre, 33 Grubb St",BEACONSFIELD,TAS,7270,0363831731,0363831731,,48,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2023","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jan 2019",,"November 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,08:45,07:30,08:45,07:30,08:45,07:30,08:45,07:30,08:45,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00009872,PR-00005951,"Bellerive After School & Vacation Care","Phoenix Children's Services Inc","Centre-Based Care","Bellerive Primary School, 7 Leslie St",BELLERIVE,TAS,7018,0362471222,"03 6247 1200",,55,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2019",,"March 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:20,09:00,07:20,09:00,07:20,09:00,07:20,09:00,07:20,09:00,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009873,PR-00005896,"Blackmans Bay Outside School Hours Care","Adventure Patch","Centre-Based Care","Blackmans Bay Primary School, 177 Roslyn Ave","BLACKMANS BAY",TAS,7052,"03 6229 4199","03 6229 2260",,100,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","May 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Jul 2017",,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,14:45,18:15,,,,,07:15,08:45,07:15,08:45,07:15,08:45,07:15,08:45,07:15,08:45,,,,,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,No
SE-00009874,PR-00005974,"Warawyn Boat Harbour Outside School Hours Care","Waratah-Wynyard Council","Centre-Based Care","Boat Harbour Primary School, 17386 Bass Hwy","BOAT HARBOUR",TAS,7321,"0409 411 532","03 6443 8355",,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2018",,"October 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,14:45,18:30,14:45,18:30,14:45,18:30,14:45,18:30,14:45,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009876,PR-00009657,"Brighton Childcare & Early Learning Centre","TAZZY EARLY LEARNING PTY LTD","Centre-Based Care","31 Jubilee Ave",BRIGHTON,TAS,7030,0362680011,0362680017,,76,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2022","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2019",31/01/2025,"August 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009877,PR-00005898,"Brighton Family Day Care","Brighton Family Day Care Pty Ltd","Family Day Care","269 BALLYHOOLY RD",MANGALORE,TAS,7030,0451220242,0362634013,"Conditions:
- The maximum number of family day care educators that may be employed or engaged by the approved provider under this service approval is 36.",,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Significant Improvement Required","Significant Improvement Required","Nov 2019",,"May 2025",No,No,No,No,No,No,No,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009878,PR-00005936,"Lady Gowrie-Brighton Outside School Hours Care","Lady Gowrie Tasmania Inc.","Centre-Based Care","Brighton Primary School, 27 Downie Street",BRIGHTON,TAS,7030,0484547922,0361688200,,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2018",07/07/2016,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00009879,PR-00005928,"Bungawitta Early Learning Centre","J & L Enterprises Pty Ltd","Centre-Based Care","Bungawitta Child Care Centre, 15 Woodland Gr",NEWNHAM,TAS,7248,"03 6326 3993","03 6326 3126",,47,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2024","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2018",05/10/2015,"November 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009880,PR-00005975,"Cambridge Road Play and Learn Centre","Yaderef Pty Limited as Trustee for Fereday Family Trust No 2","Centre-Based Care","157 Cambridge Rd",WARRANE,TAS,7018,0362446988,0362445266,,60,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2025","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2020",,"March 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009881,PR-40025206,"Gaia's Nest","Carlton St Child Care Investments Pty Ltd","Centre-Based Care","375 Pass Road",MORNINGTON,TAS,7018,0408075734,"03 6245 0126",,61,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2018",15/11/2021,"November 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009882,PR-00005904,"CatholicCare Children's Services - Corpus Christi Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","Corpus Christi School, 2 Alma Street",BELLERIVE,TAS,7018,1300119455,0362447340,,70,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020",,"July 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009883,PR-00005904,"CatholicCare Children's Services - Holy Rosary Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","29 Wyndham Rd",CLAREMONT,TAS,7011,1300119455,,,65,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2023","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2018",,"April 2025",Yes,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009885,PR-00005904,"CatholicCare Children's Services - Larmenier Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","Larmenier Catholic Primary School, 38 Station Rd","ST LEONARDS",TAS,7250,1300119455,0362086099,,55,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2017",,"June 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009888,PR-00005904,"CatholicCare Children's Services - Sacred Heart Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","CatholicCare Children's Services - Sacred Heart Outside School Hours Care, 46 Margaret St",LAUNCESTON,TAS,7250,1300119455,,,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2019",,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009889,PR-00005904,"CatholicCare Children's Services - St Anthony's Early Learning","CatholicCare Tasmania","Centre-Based Care","St Anthony's Catholic School, 382A Tamar Road",RIVERSIDE,TAS,7250,0428883448,0362086291,,20,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Sep 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2020",,"July 2025",Yes,No,No,Yes,No,No,No,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009890,PR-00005904,"CatholicCare Children's Services - St Cuthbert's Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","St Cuthberts School, 26 Corinna Rd",LINDISFARNE,TAS,7015,1300119455,0362086099,,51,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2022","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2018",,"February 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009891,PR-00005904,"CatholicCare Children's Services - St Mary's College Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","St Marys College, 164 Harrington St",HOBART,TAS,7000,1300119455,0362086099,,43,01/01/2012,"Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Jan 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2020",,"July 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009893,PR-00005904,"CatholicCare Children's Services - St Thomas More's Outside School Hours Care","CatholicCare Tasmania","Centre-Based Care","St Thomas More's Catholic Primary School, 46 Campbell St",NEWSTEAD,TAS,7250,1300119455,,"1.	The approved provider must ensure that a risk assessment and management plan is in place to ensure adequate supervision of children moving between the allocated indoor space (room C01 of Building C) and any other facilities or areas within the school that the service utilises. The approved provider must ensure that educators are aware of the risk assessment and management plan and implement it in practice.",40,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jul 2018",,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00009894,PR-00005921,"Child Care Connections - Benjafield","Glenorchy City Council","Centre-Based Care","109 Hopkins St",MOONAH,TAS,7009,0362166611,,,43,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2018",,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00009895,PR-00005921,"Child Care Connections - Berriedale","Glenorchy City Council","Centre-Based Care","Child Care Connections, 671 Main Rd",BERRIEDALE,TAS,7011,0362166611,,"•	The approved provider must ensure that the four sleep rooms throughout the service are utilised in the provision of the educational program to meet unencumbered indoor space requirements all times that the maximum number of children in attendance exceeds 58 and children are not sleeping or resting. 

•	The approved provider is required to reduce numbers to a maximum of 58 places at the conclusion of renovations at Child Care Connections - Benjafield SE-00009894",66,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jan 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",,"November 2025",Yes,No,No,No,No,No,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009897,PR-00005907,"Stars Early Learning","Circular Head Children's Services Incorporated","Centre-Based Care","Circular Head Child Care Cent, 1 Margaret St",SMITHTON,TAS,7330,0364522626,0364522740,,94,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Feb 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2018",,"October 2025",Yes,No,No,Yes,Yes,Yes,No,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,06:45,08:15,06:45,08:15,06:45,08:15,06:45,08:15,06:45,08:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009898,PR-00005908,"Clarence City Council - Cambridge Outside School Hours Care Program","Clarence City Council","Centre-Based Care","Cambridge Primary School, 976 Cambridge Rd",CAMBRIDGE,TAS,7170,0362179610,,,72,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2019",,"March 2025",No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009899,PR-00005908,"Clarence City Council - Howrah OSHC","Clarence City Council","Centre-Based Care","Howrah Primary School, 7 Howrah Road",HOWRAH,TAS,7018,0362179610,,,125,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Oct 2016",,"July 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,3.00,6.00,3.00,6.00,3.00,6.00,3.00,6.00,3.00,6.00,,,,,7.30,8.30,7.30,8.30,7.30,8.30,7.30,8.30,7.30,8.30,,,,,,,,,,,,,,,,,,,No
SE-00009901,PR-00005908,"Clarence City Council - Lindisfarne OSHC","Clarence City Council","Centre-Based Care","Lindisfarne Primary School, 17 Loatta Road",LINDISFARNE,TAS,7015,0362179610,,,100,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",,"May 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009902,PR-00005908,"Clarence City Council - Montagu Bay OSHC","Clarence City Council","Centre-Based Care","Montagu Bay Primary School, 10 Conara Road","MONTAGU BAY",TAS,7108,0362179610,,,68,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2021","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Dec 2015",,"April 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,14:45,18:00,14:45,18:00,13:00,18:00,14:45,18:00,14:45,18:00,,,,,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,07:30,08:30,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00009903,PR-00005908,"Clarence Family Day Care Scheme","Clarence City Council","Family Day Care","17A Alma Street",BELLERIVE,TAS,7018,0362179610,,"The approved provider must ensure that the number of family day care educators employed, engaged or registered with the service does not exceed 42",,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2025","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2024",,"July 2025",No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009904,PR-00005909,"Coastal Family Day Care Scheme","Coastal Family Day Care Scheme Inc","Family Day Care","34 Wragg St",SOMERSET,TAS,7322,"03 6435 3322","03 6435 2486","The approved provider must ensure that the number of family day care educators employed, engaged or registered with the service does not exceed 71",,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Oct 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Jul 2019",,"July 2025",No,No,No,No,No,No,No,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00009905,PR-00005961,"Collegiate Early Learning and Outside School Hours Care","St Michael's Collegiate School","Centre-Based Care","St Michael's Collegiate School, 467 Macquarie Street","SOUTH HOBART",TAS,7004,0362114953,,,129,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Jun 2023","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2016",,"October 2025",Yes,No,No,Yes,Yes,Yes,No,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:30,08:45,07:30,08:45,07:30,08:45,07:30,08:45,07:30,08:45,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
