ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00010986,PR-00006388,"Stepping Stone Para Hills Childcare & Early Development Centre","Stepping Stone (S.A.) Childcare & Early Development Centres Pty Ltd","Centre-Based Care","510-516 Bridge Road","PARA HILLS WEST",SA,5096,0882858869,,,120,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2022","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Jan 2015",,"July 2022",Yes,No,No,No,No,No,No,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010987,PR-00006388,"Stepping Stone Tanunda Childcare & Early Development Centre","Stepping Stone (S.A.) Childcare & Early Development Centres Pty Ltd","Centre-Based Care","150-152 Murray Street",TANUNDA,SA,5352,0885630514,,,100,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Feb 2013",,"February 2021",Yes,No,No,No,Yes,No,Yes,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010988,PR-00006388,"Stepping Stone Tea Tree Gully Childcare & Early Development Centre","Stepping Stone (S.A.) Childcare & Early Development Centres Pty Ltd","Centre-Based Care","165 Hancock Road","TEA TREE GULLY",SA,5091,0883954244,,,100,01/01/2012,"Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2016",,,,,,,,,,,"September 2025",Yes,No,No,No,No,No,Yes,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010989,PR-00006388,"Stepping Stone Two Wells Childcare & Early Development Centre","Stepping Stone (S.A.) Childcare & Early Development Centres Pty Ltd","Centre-Based Care","15 Gawler Road","TWO WELLS",SA,5501,0885202111,,,80,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Feb 2017",,,,,,,,,,,"September 2025",Yes,No,No,Yes,Yes,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010991,PR-00006390,"Stirling Community Early Learning Centre","Stirling Community Early Learning Centre Incorporated","Centre-Based Care","39 Pine Street",STIRLING,SA,5152,0883393611,,,54,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2025","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Sep 2015",,"June 2025",Yes,No,No,No,No,No,No,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,07:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010992,PR-00006069,"Stirling District Kindergarten","Department for Education","Centre-Based Care","11 Avenue Road",STIRLING,SA,5152,0883392384,0000000000,,45,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2016",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,08:30,15:00,08:30,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010993,PR-00006069,"Stirling East Kindergarten","Department for Education","Centre-Based Care","9 Snows Road",STIRLING,SA,5152,0883393181,0883701057,,38,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Mar 2013",,"August 2023",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:15,08:15,15:15,08:15,15:15,08:15,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010995,PR-00006463,"YMCA Stradbroke OSHC","YMCA of South Australia Inc","Centre-Based Care","73 Koonga Avenue",ROSTREVOR,SA,5073,0498988462,0883654391,,180,01/01/2012,"Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Feb 2017","Meeting NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Nov 2016",04/11/2024,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,07:00,08:45,,,,,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,15:00,18:15,,,,,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,07:00,18:15,,,,,No
SE-00010997,PR-00006069,"Strathalbyn Kindergarten","Department for Education","Centre-Based Care","9 Coronation Road",STRATHALBYN,SA,5255,0885362078,0885362470,,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2014",,"April 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,08:30,15:00,08:30,15:00,08:30,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010998,PR-00006069,"Strathalbyn Kindergarten:Outreach","Department for Education","Centre-Based Care","1A Burkett Drive",STRATHALBYN,SA,5255,"088536 4511","088536 4246",,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2014",,"June 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,08:30,16:00,08:30,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010999,PR-00006393,"Streaky Bay Area School OSHC","Streaky Bay Area School Council Inc","Centre-Based Care","109 Wells Street","STREAKY BAY",SA,5680,"(08) 8626 1202","(08) 8626 1658",,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2017",,,,,,,,,,,"December 2025",No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00011000,PR-00006069,"Streaky Bay Children's Centre","Department for Education","Centre-Based Care","Montgomerie Terrace","STREAKY BAY",SA,5680,0886261160,0000000000,,41,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","May 2016",,,,,,,,,,,"December 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011001,PR-00006128,"Sturt Child Care Centre","Hardeake Pty Ltd","Centre-Based Care","151 Sturt Road","DOVER GARDENS",SA,5048,"(08) 8296 9329","(08) 8358 3149",,105,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2024","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2014",,"September 2025",Yes,No,No,No,No,No,Yes,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011002,PR-00006069,"Sturt Street Children's Centre for Early Childhood Development and Parenting","Department for Education","Centre-Based Care","221-239 Sturt Street",ADELAIDE,SA,5000,0882313100,0882313188,"Children aged under school age may only use the school playground area when not used by school-aged children, however, all exit points must be kept secure to prevent their egress (without the assistance of an adult).

Children under 3 years of age must not have access to the school playground.",42,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2017",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011003,PR-00008820,"Sturt Street Community School OSHC","Sturt Street Community School Council Inc","Centre-Based Care","221 - 239 Sturt Street",ADELAIDE,SA,5000,0882317990,0882313188,,60,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2018","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2016",,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:45,08:45,07:45,08:45,07:45,08:45,07:45,08:45,07:45,08:45,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,07:45,18:00,,,,,No
SE-00011004,PR-00006395,"Sunrise Christian School Fullarton OSHC","Adelaide Christian Schools Inc","Centre-Based Care","95 Wattle Street",FULLARTON,SA,5063,0884656001,0881792799,"Approved provider to continue actively recruiting for a qualified educator while waiver is in place.
A responsible person, with appropriate training is appointed formally for every session while the waiver is in force.",30,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Nov 2017","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Sep 2015",,"August 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00011005,PR-00006395,"Sunrise Christian School Marion OSHC","Adelaide Christian Schools Inc","Centre-Based Care","286 Sturt Road",MARION,SA,5043,0433097195,0433097195,,40,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2019","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Jul 2016",,"November 2018",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:45,08:20,06:45,08:20,06:45,08:20,06:45,08:20,06:45,08:20,,,,,15:20,18:20,15:20,18:20,15:20,18:20,15:20,18:20,15:20,18:20,,,,,06:45,18:20,06:45,18:20,06:45,18:20,06:45,18:20,06:45,18:20,,,,,No
SE-00011006,PR-00006396,"Surrey Downs Community Children's Centre","Surrey Downs Community Children's Centre Inc","Centre-Based Care","76 Illyarrie Avenue","SURREY DOWNS",SA,5126,0882890100,0882892060,,50,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Jul 2021","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2019",,"August 2022",Yes,No,No,No,No,No,No,06:55,18:10,06:55,18:10,06:55,18:10,06:55,18:10,06:55,18:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011007,PR-00006069,"Surrey Downs Kindergarten","Department for Education","Centre-Based Care","78 Illyarrie Avenue","SURREY DOWNS",SA,5126,0882512493,0882894497,,42,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2016",,,,,,,,,,,"October 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011008,PR-00006397,"Surrey Downs Primary School OSHC","Surrey Downs Primary School Council Inc","Centre-Based Care","16-24 Vine St","SURREY DOWNS",SA,5126,0882517087,0882891691,,45,01/01/2012,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Apr 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2018",,"May 2024",No,No,No,Yes,Yes,Yes,No,15:00,18:10,15:00,18:10,15:00,18:10,15:00,18:10,15:00,18:10,,,,,06:50,08:50,06:50,08:50,06:50,08:50,06:50,08:50,06:50,08:50,,,,,15:10,18:10,15:10,18:10,15:10,18:10,15:10,18:10,15:10,18:10,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00011009,PR-00006069,"Swallowcliffe Preschool","Department for Education","Centre-Based Care","cnr Oldford St & Swallowcliffe Rd","DAVOREN PARK",SA,5113,0882552908,0882870559,,46,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jun 2023",,"November 2023",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,15:30,08:30,15:30,08:30,15:30,08:30,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011010,PR-00006069,"Swan Reach and Area Kindergarten","Department for Education","Centre-Based Care","Showground Road","SWAN REACH",SA,5354,0885702053,0885702325,,30,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Dec 2021",,,,,,,,,,,"October 2021",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,08:30,15:10,08:30,15:10,,,,,,,08:30,15:10,,,08:30,15:10,08:30,15:10,,,,,,,,,,,,,,,,,,,No
SE-00011015,PR-40003370,"TAFE SA - Port Adelaide Campus Child Care Centre","TAFE SA","Centre-Based Care","1 Nile Street","PORT ADELAIDE",SA,5015,0883032600,0883032604,,46,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Feb 2015",21/12/2015,"July 2024",Yes,No,No,No,No,No,Yes,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011016,PR-40003370,"TAFE SA - Tea Tree Gully Campus Child Care Centre","TAFE SA","Centre-Based Care","100 Smart Road",MODBURY,SA,5092,"(08) 8207 8035","(08) 8207 8008",,37,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2021","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2012",04/01/2016,"August 2022",Yes,No,No,No,No,No,No,7:00,6:00,7:00,6:00,7:00,6:00,7:00,6:00,7:00,6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011017,PR-40003370,"TAFE SA - Tiny TAFE Child Care Centre (Pt Lincoln)","TAFE SA","Centre-Based Care","2 London Street","PORT LINCOLN",SA,5606,"(08) 8688 3641","(08) 8688 3675",,20,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2015",18/01/2016,"May 2025",Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011018,PR-40003370,"TAFE SA - Whyalla Campus Child Care Centre","TAFE SA","Centre-Based Care","141 Nicolson Avenue","WHYALLA NORRIE",SA,5608,0886488812,,"The service must ensure that at no time during the provision of education and care is there more than one qualified educator fewer than the number required.",40,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2021","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2019",18/01/2016,"June 2021",Yes,No,No,No,No,No,No,8:00,18:00,8:00,18:00,8:00,18:00,8:00,18:00,8:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011019,PR-00006069,"Tailem Bend Kindergarten","Department for Education","Centre-Based Care","49 Trevena Road","TAILEM BEND",SA,5260,0885723348,0885723192,,40,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2013",,"August 2023",No,No,Yes,No,No,No,Yes,,,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00011021,PR-00006069,"Tanunda Kindergarten Association","Department for Education","Centre-Based Care","MacDonnell Street",TANUNDA,SA,5352,0885632796,0885630725,,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Oct 2013",,"September 2023",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:45,15:30,08:45,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011022,PR-00002539,"Camp Australia Faith Lutheran College Junior School OSHC","Camp Australia Pty Limited","Centre-Based Care","16 Maria St",TANUNDA,SA,5352,0401261236,,,30,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2017",,,,,,,,,,,"December 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011024,PR-00006456,"Tea Tree Gully Childcare Centre","Ms Jennifer Worden","Centre-Based Care","1220 North East Road","ST AGNES",SA,5097,"(08) 8395 1822",,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2020","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2018",,"December 2025",Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00011025,PR-00006402,"Tea Tree Gully Primary School OSHC","Tea Tree Gully Primary School Council","Centre-Based Care","7-9 Neale St","TEA TREE GULLY",SA,5091,0882640413,0883961718,,39,01/01/2012,"Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Feb 2020","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jan 2019",,"June 2023",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00011028,PR-00006463,"YMCA Tenison Woods OSHC","YMCA of South Australia Inc","Centre-Based Care","68 Brooker Terrace",RICHMOND,SA,5033,0882002516,N/A,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2017",,,,,,,,,,19/12/2025,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00011030,PR-00006407,"The Gums Childcare Centre","The Gums Childcare Centre Pty Ltd","Centre-Based Care","Lot 11 Maynard Road",CLARE,SA,5453,0888421249,,"The approved provider must take reasonable steps to recruit an early childhood teacher and/or a suitably qualified person during the waiver period and must provide evidence of recruitment efforts to the Board every 3 months (18 November 2024 to 18 November 2025) while the temporary waiver is in force. The approved provider is required to complete a comprehensive root cause analysis focusing on staff retention and recruitment, providing a detailed analysis of the underlying factors contributing to employee turnover and unsuccessful recruitment. Findings are to be submitted to the Board, along with recommendations, within two weeks of receipt of this certificate.",75,01/01/2012,"Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2015",,"December 2025",Yes,No,Yes,No,No,No,Yes,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00011031,PR-00006069,"The Heights Preschool","Department for Education","Centre-Based Care","Brunel Drive","MODBURY HEIGHTS",SA,5092,0882636244,0882636072,,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2023","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2012",,"May 2023",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,08:30,12:45,08:30,15:00,08:30,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
